Trace
Swept SA
A.21.04,N9000B
7970000000,-109.376983642578
7980000000,-84.0178833007813
7990000000,-110.827751159668
8000000000,-72.5840072631836
8010000000,-115.09400177002
8020000000,-84.3949279785156
8030000000,-117.357757568359
8040000000,-84.3444900512695
8050000000,-114.91187286377
8060000000,-83.8084030151367
8070000000,-115.105804443359
8080000000,-84.0068206787109
8090000000,-111.922813415527
8100000000,-82.6391143798828
8110000000,-109.224952697754
8120000000,-83.6018905639648
8130000000,-109.99405670166
8140000000,-81.8231658935547
8150000000,-115.238960266113
8160000000,-84.0945129394531
8170000000,-110.243087768555
8180000000,-82.0396957397461
8190000000,-114.634788513184
8200000000,-82.9889373779297
8210000000,-117.312042236328
8220000000,-82.3025741577148
8230000000,-115.924461364746
8240000000,-81.2316818237305
8250000000,-119.221115112305
8260000000,-82.9559555053711
8270000000,-111.168434143066
8280000000,-83.5383605957031
8290000000,-119.135803222656
8300000000,-82.1497573852539
8310000000,-112.93571472168
8320000000,-83.0073165893555
8330000000,-112.333061218262
8340000000,-82.4808883666992
8350000000,-110.547515869141
8360000000,-81.7638702392578
8370000000,-113.397613525391
8380000000,-83.2800674438477
8390000000,-108.378814697266
8400000000,-83.4970092773438
8410000000,-114.162117004395
8420000000,-82.5895156860352
8430000000,-110.489181518555
8440000000,-82.7762603759766
8450000000,-112.052108764648
8460000000,-82.593620300293
8470000000,-117.225791931152
8480000000,-82.5366058349609
8490000000,-110.29419708252
8500000000,-82.0051651000977
8510000000,-110.873641967773
8520000000,-82.5938110351563
8530000000,-109.614295959473
8540000000,-81.1222610473633
8550000000,-108.730850219727
8560000000,-82.0724792480469
8570000000,-108.901672363281
8580000000,-81.9620361328125
8590000000,-114.574928283691
8600000000,-82.2525863647461
8610000000,-112.441818237305
8620000000,-82.0000839233398
8630000000,-111.401176452637
8640000000,-81.463737487793
8650000000,-111.370918273926
8660000000,-81.5069580078125
8670000000,-112.873443603516
8680000000,-80.1403427124023
8690000000,-111.042366027832
8700000000,-80.8568954467773
8710000000,-113.27205657959
8720000000,-79.7071075439453
8730000000,-107.773330688477
8740000000,-80.5336380004883
8750000000,-107.045310974121
8760000000,-80.9147262573242
8770000000,-109.452987670898
8780000000,-80.2283325195313
8790000000,-114.131538391113
8800000000,-80.8990783691406
8810000000,-110.318405151367
8820000000,-81.3872985839844
8830000000,-113.106651306152
8840000000,-81.3047561645508
8850000000,-113.322799682617
8860000000,-82.3797302246094
8870000000,-106.556755065918
8880000000,-80.4577713012695
8890000000,-109.625396728516
8900000000,-80.5875778198242
8910000000,-110.130828857422
8920000000,-79.4515991210938
8930000000,-109.046272277832
8940000000,-80.1770095825195
8950000000,-111.751541137695
8960000000,-80.0015640258789
8970000000,-124.199089050293
8980000000,-78.8404159545898
8990000000,-113.056083679199
9000000000,-79.0516204833984
9010000000,-110.937316894531
9020000000,-79.2182312011719
9030000000,-113.215377807617
9040000000,-80.9050903320313
9050000000,-106.98664855957
9060000000,-80.4066772460938
9070000000,-105.360511779785
9080000000,-80.0661010742188
9090000000,-105.668403625488
9100000000,-79.5308151245117
9110000000,-110.93660736084
9120000000,-79.6930847167969
9130000000,-108.205406188965
9140000000,-79.8949737548828
9150000000,-111.730690002441
9160000000,-80.3087158203125
9170000000,-111.435401916504
9180000000,-80.2138900756836
9190000000,-111.967155456543
9200000000,-78.2416534423828
9210000000,-110.964561462402
9220000000,-79.5672760009766
9230000000,-110.258102416992
9240000000,-79.2282028198242
9250000000,-109.492645263672
9260000000,-80.0763473510742
9270000000,-111.248176574707
9280000000,-79.8988189697266
9290000000,-107.689529418945
9300000000,-81.3391265869141
9310000000,-110.292190551758
9320000000,-78.1178970336914
9330000000,-107.905143737793
9340000000,-78.6074676513672
9350000000,-116.226364135742
9360000000,-79.4876327514648
9370000000,-108.441459655762
9380000000,-79.7164916992188
9390000000,-108.615646362305
9400000000,-79.4377899169922
9410000000,-110.49089050293
9420000000,-78.314811706543
9430000000,-108.782501220703
9440000000,-79.9724960327148
9450000000,-107.823341369629
9460000000,-78.9347686767578
9470000000,-110.514877319336
9480000000,-79.2087707519531
9490000000,-106.799034118652
9500000000,-78.6544494628906
9510000000,-111.276260375977
9520000000,-78.0219192504883
9530000000,-104.681251525879
9540000000,-77.828254699707
9550000000,-111.842277526855
9560000000,-80.1693954467773
9570000000,-110.516540527344
9580000000,-81.5878372192383
9590000000,-110.162689208984
9600000000,-81.4637985229492
9610000000,-110.611457824707
9620000000,-81.8803939819336
9630000000,-112.011604309082
9640000000,-81.4151611328125
9650000000,-111.279022216797
9660000000,-82.3193511962891
9670000000,-109.384216308594
9680000000,-81.8755950927734
9690000000,-114.652679443359
9700000000,-80.9275207519531
9710000000,-105.517127990723
9720000000,-81.7704849243164
9730000000,-110.344734191895
9740000000,-80.517822265625
9750000000,-111.291236877441
9760000000,-80.4596786499023
9770000000,-107.68327331543
9780000000,-80.9015655517578
9790000000,-108.538536071777
9800000000,-80.3446807861328
9810000000,-111.399230957031
9820000000,-81.2892532348633
9830000000,-112.910041809082
9840000000,-80.822883605957
9850000000,-111.618728637695
9860000000,-80.5783996582031
9870000000,-111.273536682129
9880000000,-79.3444671630859
9890000000,-107.009437561035
9900000000,-80.1895370483398
9910000000,-111.077438354492
9920000000,-81.0407638549805
